gage_ID,p/pet,swe/P,years_data,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,swe_mm_wy,swe_mm_jja,swe_mm_son,swe_mm_djf,swe_mm_mam,srad_wm2_wy,srad_wm2_jja,srad_wm2_son,srad_wm2_djf,srad_wm2_mam,pdsi_wy,pdsi_jja,pdsi_son,pdsi_djf,pdsi_mam,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,annualfractionflow,jjafractionflow,sonfractionflow,djffractionflow,mamfractionflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,US_L3NAME,NA_L2NAME,NA_L1NAME,knoben_aridity,knoben_seasonality,knoben_snowfrac,HLR,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,TOPWET,depth_bedrock_m,porosity,storage_m,log_k,log_q0,p_value,k
7385700,1.128995327,0.000685859,38,1583,424.4736842,363.2105263,423.0789474,366.8947368,1402.131579,489.9736842,306.2894737,197.6578947,405.0526316,25.85182342,33.11338605,26.57800211,17.41403105,26.08755711,14.26205895,22.38961684,14.17880747,5.977496921,14.24585211,46.34210526,185.0263158,323.3947368,1.085714286,0,0,1.085714286,0.028571429,203.0820342,265.1198553,182.2246553,126.6680737,236.5245974,0.042236819,0.186871334,0.179985375,-0.128304067,-0.07865493,91.92105263,90.21052632,90.21052632,91.97368421,0.078947368,0,0,0,92,90.21052632,90.21052632,91.97368421,364.3947368,364.3157895,0.078947368,0.000215703,0.000858124,0,0,0,0.999784297,0.999141876,1,1,1,1897.052632,,147.6315789,146.9210526,,177.8947368,263,275.3333,19,31.33333,,,,,,,0,,,,1.052631579,358.3684211,362.0789474,355.6315789,357.3947368,0.052631579,1.5,2,1,1.5,1.046459,0.4714045,Mississippi Alluvial Plain,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,EASTERN TEMPERATE FORESTS,0.394109,0.400859,0,6,"Bayou Teche at Keystone L&D nr St. Martinville, LA",30.07103537,-91.8292836,181.1,LA,Non-ref,0,quarternary,quarternary,"Sandy coastal ground with organic layer over a shallow water table, ground water podsols",36.5,3.11,0,0,17.6,0.05,57.99,2.21,0,4.39,8.194736,0.2921956,0.18,0.61,37.9,53.55,8.55,14.45121,36.36564763,0.166581496,6.057843984,1.392307186,-1.975755255,0,24.6778424
8010000,1.065766893,0.000399761,39,1528.692308,376.025641,354.4358974,418.1025641,374.2820513,1434.358974,508.1282051,314.4358974,196.5641026,412.2307692,26.09986026,33.70682821,26.96277,17.2451541,26.26410308,14.36378385,22.63623154,14.27576795,5.833939256,14.44400821,47.64102564,178.6410256,321.7692308,0.611111111,0,0,0.611111111,0,202.816041,266.3918487,180.5167359,125.3814154,237.2012308,-0.041203656,0.126039936,0.056680919,-0.243931697,-0.12794869,91.66666667,90,90.25641026,91.8974359,0.333333333,0.230769231,0,0.102564103,92,90.23076923,90.25641026,92,364.4871795,363.8205128,0.666666667,0.001823221,0.003623187,0.002535926,0,0.001114827,0.998176779,0.996376813,0.997464074,1,0.998885172,5006.666667,35.96494292,144.5641026,1.076923077,0.007735981,197.8205128,121,137,1,7,27,31,,,89,90.5,739.8856051,69.66666667,156.2307692,289.3589744,1.025641026,360.1666667,361.8974359,358.4358974,360.1666667,0.076923077,7.75,11,4.5,7.75,0.5533879,0.8754655,Western Gulf Coastal Plain,TEXAS-LOUISIANA COASTAL PLAIN,GREAT PLAINS,0.394857,0.447035,0,6,"Bayou Des Cannes near Eunice, LA",30.48288889,-92.4906944,368.8,LA,Non-ref,0,quarternary,quarternary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",131.2,26.49,0,0,12.85,0.12,75.93,0.37,0,4,17.58277,0.04333324,0.2,0.53,30.88,56.44,12.67,14.77215,47.2799223,0.161328937,7.627619586,1.059987271,-1.510279541,0,11.48119969
8017200,0.726893012,0.004300033,39,1111.102564,232.8205128,292.2564103,247.7692308,329.7435897,1528.564103,604.2307692,332.2820513,185.7692308,403.3846154,24.09193538,34.14275385,24.88028897,13.41312623,23.67279872,11.65464256,21.95880641,11.78124246,1.321145269,11.24214113,41.02564103,179.8205128,314.6923077,4.777777778,0,0.486486486,4.305555556,1.111111111,199.8660359,281.5891795,170.2422692,118.3946256,227.1939795,-0.157407397,-0.162592664,-0.192151001,-0.178746441,-0.126410213,64.8974359,61.30769231,87.87179487,89.69230769,27.1025641,28.92307692,2.384615385,2.307692308,92,90.23076923,90.25641026,92,364.4871795,303.7692308,60.71794872,0.166605303,0.294593092,0.321438967,0.026429981,0.02508361,0.8333947,0.70540691,0.678561033,0.973570021,0.97491639,4001.769231,46.49101397,168.4358974,0.010769231,0.000125113,188.0769231,52.44444444,226.0725231,43.90909091,66.93990576,5.967741935,30.80461742,15.77777778,23.22765444,57.22222222,66.16214,283.2145662,90.12820513,174.6410256,234.8974359,6.307692308,91.39918897,253.5384615,41.17948718,55.08974359,6.282051282,9.945584361,29.66666667,2.305555556,6.555555556,1.915499286,1.006412394,Texas Blackland Prairies,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,0.594106,0.580351,0,6,"Cowleech Fk Sabine Rv at Greenville, TX",33.1328933,-96.0769164,210.4,TX,Non-ref,1,sedimentary,sedimentary,"Clay residuum that swells when wet; developed by weathering of poorly consolidated shale, containing the clay mineral montmorillonite, generally less than 10 feet",58.8,0.39,3,84.7,9.63,15.58,29.33,1.28,0,1.35,183.6931,1.038005,0.16,0.5,49.8,40.42,9.78,12.90481,10.41729225,,,0.956147727,-1.669444101,0,9.039569062
8017300,0.704381377,0.004061577,39,1053.230769,217.1794872,276.2820513,234.9487179,316.1538462,1495.25641,590.6923077,321.4871795,181.1025641,399.2051282,24.43752179,34.21507769,25.22146769,14.00162267,24.06388,12.09501385,22.09724077,12.21571536,1.940774485,11.82198972,41.51282051,180.1538462,312.2051282,4.277777778,0,0.135135135,4.166666667,1.194444444,201.8290231,284.9400744,172.4511179,119.4464436,228.4501154,-0.11332621,-0.146923077,-0.163418877,-0.102022733,-0.079088338,63.69230769,64,89.79487179,89.61538462,28.30769231,26.23076923,0.461538462,2.384615385,92,90.23076923,90.25641026,92,364.4871795,307.1025641,57.38461538,0.157952698,0.307692311,0.292407467,0.005093766,0.025919732,0.8420473,0.69230769,0.707592533,0.994906233,0.974080264,6233.74359,74.53773392,154.4871795,0.212051282,0.002535526,222.6666667,41.40740741,225.8093126,34.34615385,58.48439654,4.434782609,30.66218565,1,5,69,77.610465,371.5405408,81.66666667,154.8974359,239.1794872,2.615384615,198.53779,281.9230769,149.4102564,179.7564103,2.538461538,24.32622059,51.33333333,7.407407407,18.53703704,1.453313213,0.947639173,Texas Blackland Prairies,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,0.617857,0.571532,0,6,"S Fk Sabine Rv nr Quinlan, TX",32.89790085,-96.2533118,201.5,TX,Non-ref,1,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",92.7,0,0,0,10.5,7.97,47.9,0.26,0,2.64,168.8272,0.8126459,0.16,0.5,48.08,41.29,10.63,13.05126,13.46147486,,,0.953786439,-1.740897628,0,8.990553685
8017410,0.722395637,0.004012346,39,1080,221.3589744,283.3589744,246.1538462,321.7179487,1495.025641,591.3846154,322.7692308,180.3589744,397.6410256,24.32153077,34.16270897,25.13233179,13.80263162,23.93578564,11.88081718,21.96231795,11.98768449,1.724116608,11.5409699,41.51282051,178.3589744,312.6153846,4.333333333,0,0.216216216,4.055555556,1.111111111,200.8594,283.2497179,171.5901385,118.7234897,227.8269179,-0.153732221,-0.165213625,-0.205299097,-0.165982954,-0.116296287,91.20512821,88.97435897,88.87179487,91.46153846,0.794871795,1.256410256,1.384615385,0.538461538,92,90.23076923,90.25641026,92,364.4871795,360.5128205,3.974358974,0.010901662,0.008639911,0.014222432,0.015381485,0.005852842,0.989098338,0.99136009,0.985777569,0.984618515,0.994147159,4732.848718,5.891186972,159.6410256,1.580512821,0.001967333,185.1794872,74.625,132.643425,70.33333333,77.94359,28.83333333,34.01666667,35.75,48.994445,33.5,46,161.7750779,105.6666667,181.025641,253.8974359,2.025641026,313.8944123,342.3076923,295.4871795,311.9487179,1.025641026,4.70758925,8.875,2.375,4.5,1.366613525,0.946547675,East Central Texas Plains,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.594106,0.580351,0,6,"Sabine Rv nr Wills Point, TX",32.8062358,-95.9194109,1984.2,TX,Non-ref,1,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",59.8,0.21,3,84.7,8.91,14.74,37.76,7.24,0,1.97,161.5686,0.8544229,0.15,0.7,44.09,41.43,14.48,13.18052,15.1960537,,,1.06848608,-1.559708581,0,11.70809075
8018500,0.72949071,0.00408027,37,1081.243243,218.6756757,286.027027,253.6486486,319.2432432,1482.189189,582.5945946,317.8648649,180.2432432,397.4594595,24.39333243,34.08863054,25.17130486,13.96981895,24.06298459,11.86232757,21.82156297,11.97872827,1.818450979,11.52194495,40.62162162,174.1621622,311.5675676,4.411764706,0,0.142857143,4.088235294,1.176470588,200.7876324,283.0549351,171.224073,118.6450946,227.9662135,-0.070585649,-0.082762755,-0.146756721,-0.083723668,-0.042102181,91.48648649,88.75675676,90.24324324,92,0.513513514,0.648648649,0,0,92,89.40540541,90.24324324,92,363.6486486,362.4864865,1.162162162,0.003179151,0.005581668,0.007128008,0,0,0.996820849,0.994418332,0.992871992,1,1,9110.810811,6.317993435,147.1621622,4.416756757,0.00306285,225.1081081,163.5,174.9125,72,82.57895,1,15.875,,,,,195.1489141,92.97297297,166.6486486,246.0810811,1.135135135,352.1216216,363.4594595,345.8108108,350.4459459,0.135135135,6.5,16.5,2,3.75,1.7349895,1.344123,East Central Texas Plains,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.568493,0.61515,0,6,"Sabine Rv nr Mineola, TX",32.61374667,-95.4857901,3538.3,TX,Non-ref,1,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",36.2,0.32,4,84.7,8.51,16.53,44.34,4.72,0,2.13,150.0098,1.139765,0.15,1.12,39.9,39.53,20.57,13.0664,19.2953628,,,1.153931723,-1.363698103,0,14.25383487
8019000,0.759518188,0.004334441,37,1112.837838,223.2972973,293.7297297,266.9189189,326.027027,1465.189189,575.5405405,313.0810811,179.2972973,393.1621622,24.30879541,33.93572243,25.07731081,13.93231154,24.00913649,11.64827027,21.65948865,11.69777141,1.586750514,11.33660384,40.16216216,172.1081081,311.3513514,4.823529412,0,0.171428571,3.941176471,1.147058824,200.0503405,283.0076351,170.5162297,117.580127,226.8263784,-0.237582559,-0.256306237,-0.33524021,-0.216336246,-0.214474438,91.40540541,88.75675676,90.24324324,92,0.594594595,0.648648649,0,0,92,89.40540541,90.24324324,92,363.6486486,362.4054054,1.243243243,0.003450882,0.006462985,0.007128008,0,0,0.996549119,0.993537014,0.992871992,1,1,8512.810811,13.69364635,175.8918919,9.414594595,0.015144249,171.8918919,333.6666667,344.2602333,80,85.333335,10.66666667,14.16666667,,,,,216.2333773,81.59459459,171.1351351,256.5405405,1.135135135,346.6576568,362.5405405,335.9189189,341.5135135,0.135135135,8.666666667,10,7.333333333,8.666666667,1.493887333,0.272918395,East Central Texas Plains,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.568493,0.61515,0,7,"Lake Fk Ck nr Quitman, TX",32.76318386,-95.4630094,1496.8,TX,Non-ref,1,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",10.6,0.35,0,0,5.78,16.09,55.42,8.06,0,1.4,143.0628,1.258136,0.14,1.62,32.67,38.86,28.47,13.22413,24.86449171,,,1.170256713,-1.567341414,0,14.79982952
8023080,0.919728117,0.002013812,38,1310.394737,281.2894737,319.2894737,360.5263158,346.4736842,1424.763158,524.8684211,306.5526316,189.4736842,404.8157895,25.01711079,33.74013184,25.68438474,15.34117342,25.15763737,12.07512526,21.46727632,12.03528071,2.779523797,11.82531516,41.18421053,166.5263158,313,2.638888889,0,0,2.638888889,0.083333333,199.7622105,274.0411868,174.1275316,119.1374105,230.2148132,-0.357346481,-0.162777729,-0.496695844,-0.53824555,-0.286842087,69.57894737,57.15789474,87.47368421,90.63157895,22.42105263,33.84210526,2.763157895,1.368421053,92,91,90.23684211,92,365.2368421,304.8421053,60.39473684,0.165338169,0.243707097,0.371891269,0.030614998,0.01487414,0.834661832,0.756292903,0.628108732,0.969385,0.985125858,2945.571053,38.23257074,169.5263158,0.013947368,0.000181032,227.8947368,49.17142857,194.955678,40.65384615,62.99959654,12.80645161,37.19793194,15.85714286,24.9,68.4,76.395048,356.7051838,94.78947368,150.2894737,222.7894737,3.447368421,143.7112318,266.4210526,83.34210526,113.5526316,3.526315789,20.84560711,40.25714286,8.4,16.61428571,1.501006023,1.035475611,South Central Plains,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.472437,0.58747,0,4,"Bayou Grand Cane near Stanley, LA",31.9627225,-93.9411609,187.6,LA,Ref,1,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",13.1,0.07,0,0,3.67,27.53,13.97,0.47,0,0.75,85.29958,1.433999,0.16,0.84,30.4,42.34,27.27,12.51445,38.81908473,,,0.877323903,-1.867881318,0,7.53917636
8023400,0.924953694,0.002260933,35,1326.885714,280.3142857,313.4571429,371.6,354.4285714,1434.542857,528.5428571,307.7428571,189.8857143,405.2571429,25.01163486,33.78770086,25.68051486,15.25331657,25.08189486,12.01026143,21.37645943,11.92673103,2.644646697,11.77978269,43.71428571,164.9142857,311.2,3,0,0,3,0.15625,201.2292029,276.3680143,175.2009286,119.9530229,231.6801257,-0.52926988,-0.365968223,-0.687920611,-0.69339688,-0.429174653,73.68571429,67.17142857,86.8,90.2,18.31428571,22.14285714,3.457142857,1.8,92,89.31428571,90.25714286,92,363.5714286,317.8571429,45.71428571,0.125726406,0.199068326,0.247312606,0.038360371,0.019565219,0.874273591,0.800931674,0.752687397,0.961639629,0.98043478,3801.725714,44.60755386,163.5428571,0.030571429,0.00035871,203.5428571,85.14285714,215.7712532,44.86956522,64.43436174,12.09090909,31.70961636,2.333333333,26.41299667,63.5,73.649825,370.9292256,87.4,157.2,224.5714286,3.542857143,173.6599269,282.7142857,107.9142857,154.1428571,3.285714286,16.9352715,36.96428571,5.535714286,14.23214286,1.469999932,1.022411809,South Central Plains,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.451384,0.581377,0,4,"Bayou San Patricio near Benson, LA",31.8751667,-93.65851499,211,LA,Ref,1,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",13.1,0,0,0,5.68,37.1,8.22,0.39,0,1.4,92.59122,1.665529,0.16,0.74,31.46,37.74,30.8,12.52022,31.60073698,,,0.873458885,-1.874451907,0,7.472378894
8025500,1.007648731,0.001153577,37,1427.783784,326.6216216,320.1891892,402.0540541,373.027027,1416.945946,516.0540541,306.027027,190.5405405,401.5675676,25.17700838,33.56416,25.81911,15.83792351,25.24374297,12.37713297,21.33378378,12.1885887,3.36122068,12.30684546,46.59459459,169.8108108,315.1891892,1.647058824,0,0,1.647058824,0,201.3509676,271.8046351,178.6688216,122.6756108,230.6245622,-0.056629116,0.14639642,-0.15950438,-0.296666695,-0.004174148,91.72972973,89.32432432,90.18918919,92,0.27027027,0.054054054,0,0,92,89.37837838,90.18918919,92,363.5675676,363.2432432,0.324324324,0.000888155,0.002937722,0.000594001,0,0,0.999111843,0.997062278,0.999406,1,1,6228.378378,39.60182968,157.8108108,2.850810811,0.018126279,200.4054054,326,331.5,83,87.5,1,1.5,,,,,406.8193032,79.59459459,154.4324324,227.0540541,1.027027027,360.0945946,364.1081081,356.0810811,360.0945946,0.027027027,12,12,12,12,1.189862,,South Central Plains,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.420956,0.540259,0,4,"Bayou Toro near Toro, LA",31.30712737,-93.5157295,383,LA,Ref,0,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",2.6,0,0,0,4.69,53.39,4.62,0.33,0,0.76,86.41448,2.519937,0.16,1.61,36.34,37.85,25.81,12.67207,16.36655548,,,1.091105137,-1.666298584,0,12.33403389
8042800,0.470448995,0.007313759,39,805.1794872,206.4615385,216.6666667,129.7948718,247.1794872,1711.512821,656.3333333,365.2564103,215.0512821,471.7948718,24.93990897,34.93333333,25.33506077,14.26769077,24.98060205,11.01463469,21.61937051,11.16845244,0.228872216,10.73626041,42,210.1538462,324.3846154,5.888888889,0,0.27027027,5.5,0.75,208.3948,287.3358436,175.2873564,127.9236949,240.9021718,-0.393290585,-0.41310541,-0.448917369,-0.399544122,-0.332051277,56.79487179,50.69230769,62.56410256,74.56410256,35.20512821,39.53846154,27.69230769,17.43589744,92,90.23076923,90.25641026,92,364.4871795,244.6153846,119.8717949,0.329438267,0.382664436,0.442941671,0.30627094,0.189520628,0.670561733,0.617335563,0.557058328,0.693729058,0.810479369,4524.871795,6.234298362,184.4615385,0,0,208.2051282,58.28205128,210.1836597,40.2,65.66952943,4.833333333,36.13714639,12.19047619,39.78917,32.60869565,55.20337348,55.89386557,106.8205128,199.9487179,275.3333333,4.205128205,87.02016726,186.1794872,28.48717949,68.25641026,4.025641026,31.65631718,64.87179487,9.820512821,27.19230769,1.244043661,0.90112124,Cross Timbers,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,0.738773,0.286772,0,6,"W Fk Trinity Rv nr Jacksboro, TX",33.29177926,-98.0805979,1735.2,TX,Non-ref,1,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,4.5,0.01,0,0,5.91,13.49,2.58,0.42,0,0.24,330.2315,2.427464,0.14,0.98,34,34.01,31.99,12.60665,6.805669232,,,0.929735485,-1.641818756,0,8.506197942
8044000,0.5502683,0.007482367,30,905.8333333,213.7333333,248.5,148.3,287.5,1646.166667,640.1333333,352.3333333,202.7,448.0333333,24.578428,34.63007167,25.05157167,13.83947587,24.55014467,11.08543257,21.55188433,11.22111723,0.364431854,10.86195617,43.03333333,204.1666667,324.6666667,6.777777778,0,0.107142857,6.518518519,1.259259259,205.7562967,286.63406,173.51564,125.0769133,236.0152167,-0.097833268,-0.192703694,-0.121629683,-0.042777763,-0.079518573,61.43333333,53.26666667,77.1,83.8,30.56666667,35.73333333,13.13333333,8.2,92,89,90.23333333,92,363.2333333,275.6,87.63333333,0.242270867,0.332246373,0.403663006,0.145628816,0.089130436,0.757729134,0.667753627,0.596336993,0.854371183,0.910869563,3691.5,10.43183339,175.2,0.132666667,0.000374904,226.3333333,61.43478261,202.6332396,26.41176471,58.86234529,4.777777778,38.78723333,1.8,24.581735,44.55555556,63.38258778,89.80851824,117.5666667,195.5666667,256.8333333,3.8,150.3485526,253.5666667,99.6,118.7833333,3.7,30.04348357,60.52173913,10.04347826,25.86956522,1.595551095,0.930062517,Cross Timbers,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,0.719632,0.340578,0,5,"Big Sandy Ck nr Bridgeport, TX",33.23178218,-97.6947538,864.2,TX,Non-ref,1,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,7.2,0.35,0,0,9.19,21.99,9.78,1.23,0,1.42,294.8685,2.448167,0.14,1.1,30.98,34.41,34.61,12.44203,13.21693621,,,0.911196076,-1.861862701,0,8.150721911
8044500,0.505442854,0.006825594,39,846.4871795,207.1794872,228.6923077,143.3076923,262.2564103,1674.74359,645.0769231,358.2307692,210.2307692,458.1794872,24.83731744,34.78439256,25.27144026,14.25985744,24.7919459,11.10422195,21.54481564,11.23758572,0.454857734,10.87647767,42.61538462,205.6153846,321.6666667,5.777777778,0,0.297297297,5.527777778,1.027777778,206.9299513,286.5195026,174.374141,126.3917103,238.3118744,-0.366502838,-0.387891787,-0.429173777,-0.354302015,-0.320968672,89.69230769,87.87179487,90.25641026,92,2.307692308,2.358974359,0,0,92,90.23076923,90.25641026,92,364.4871795,359.8205128,4.666666667,0.01296122,0.025083613,0.025922795,0,0,0.987038779,0.974916387,0.974077205,1,1,5435.435897,2.965153874,203,7.341538462,0.004004977,202.7435897,197.6666667,284.4402,47.33333333,69.31312,2.333333333,18.07575667,,,,,59.21701292,70.35897436,219.8205128,304.9230769,1.153846154,346.5179487,358.7948718,337.7179487,345.3589744,0.230769231,32.94444433,48,20.33333333,32.5,1.473964,1.02995495,Cross Timbers,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,0.738773,0.286772,0,8,"W Fk Trinity Rv nr Boyd, TX",33.08539917,-97.558636,4433.4,TX,Non-ref,1,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,6.3,0.11,4,1393,7.65,16.68,6.71,1.52,0,0.92,307.1679,2.548189,0.14,1.03,32.45,35.3,32.25,12.41885,9.971761455,,,1.066100979,-1.635770318,0,11.64396736
8047500,0.543292615,0.004959999,39,879.2564103,210.8717949,231.5384615,169.3333333,262.4615385,1618.384615,626.5897436,345.7179487,204.1282051,439.0769231,24.82639,34.61850564,25.33811487,14.49570308,24.61156667,11.64977692,21.75420872,11.84905018,1.250798656,11.44685136,41.25641026,198.4102564,318.6410256,4.361111111,0,0.216216216,4.083333333,1.138888889,205.0786282,284.6270795,173.6278872,125.3858846,234.6139923,-0.455505659,-0.440598197,-0.5114672,-0.495584097,-0.396894508,90.43589744,89.1025641,90.17948718,91.97435897,1.564102564,1.128205128,0.076923077,0.025641026,92,90.23076923,90.25641026,92,364.4871795,361.6923077,2.794871795,0.007802124,0.017001116,0.012397859,0.000845308,0.000278707,0.992197872,0.982998885,0.987602141,0.999154692,0.999721292,2719.282051,4.939994564,184.7435897,2.072820513,0.003765598,235.3589744,185.9166667,221.6895417,32.5,43.38756125,5.666666667,21.91234,6,7,46,46,105.8526651,86.64102564,197.8205128,275.1538462,1.794871795,304.7057692,342.6923077,284.6153846,300.5512821,0.897435897,2.31309525,3.5,1.416666667,2.166666667,1.27224401,0.679027975,Cross Timbers,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,0.713645,0.332391,0,10,"Clear Fk Trinity Rv at Ft Worth, TX",32.732353,-97.3589063,1341.6,TX,Non-ref,1,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,50.7,0,2,76.7,17.06,9.95,11.55,1.88,0,4.97,290.861,2.71068,0.13,1.03,33,43.56,23.44,11.92236,9.356073498,,,0.994714705,-1.790579421,0,9.879039113
8048000,0.516038987,0.006054312,39,857.974359,207.9230769,229.7948718,152.0769231,263.0512821,1662.615385,641,356,209.4102564,453.2307692,24.85506282,34.75958769,25.30921897,14.35419949,24.75582513,11.36583154,21.68450333,11.51925487,0.813043076,11.14512262,42.61538462,202.4871795,319.1025641,5.194444444,0,0.27027027,5,1.027777778,206.2103974,285.8926974,174.0754385,125.862041,236.9099769,-0.388212231,-0.399031288,-0.453219354,-0.390427356,-0.336780626,91.53846154,90.07692308,90.25641026,92,0.461538462,0.153846154,0,0,92,90.23076923,90.25641026,92,364.4871795,363.8717949,0.615384615,0.001795123,0.005016723,0.001690617,0,0,0.998204877,0.994983277,0.998309382,1,1,6959.512821,2.504431433,194.5641026,8.835897436,0.003179662,256.2051282,290,316.4583,46,64.77778,1,3.5,,,,,61.64967495,83.76923077,197.8717949,278.4871795,1.076923077,358.0641026,363.2820513,356.1282051,356.4230769,0.076923077,8,11,4,9,1.58819,0.4506939,Cross Timbers,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,0.719632,0.340578,0,5,"W Fk Trinity Rv at Ft Worth, TX",32.76096337,-97.3325167,6741.2,TX,Non-ref,1,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,21.9,0.14,8,2175.8,11.53,15.1,7.87,2.16,0,2.56,294.3639,2.593063,0.14,1.04,32.63,37.68,29.69,12.2584,9.912716177,,,1.200683583,-1.319225171,0,15.8738979
8048543,0.516289258,0.005923215,39,858.2051282,207.6666667,229.6923077,152.8717949,262.8205128,1662.25641,640.8974359,356,209.3076923,453.0769231,24.85963949,34.76415846,25.31462949,14.36138949,24.75693974,11.40218846,21.71220744,11.55864072,0.856228645,11.180547,43.33333333,202.6666667,319.5897436,5.083333333,0,0.27027027,4.888888889,1.027777778,206.141959,285.8394667,174.0135974,125.810659,236.8046333,-0.390242136,-0.400028559,-0.455669508,-0.393418769,-0.338319103,91.79487179,90.23076923,90.25641026,91.8974359,0.205128205,0,0,0.102564103,92,90.23076923,90.25641026,92,364.4871795,364.1794872,0.307692308,0.000842033,0.002229654,0,0,0.001114827,0.999157967,0.997770346,1,1,0.998885172,8100.25641,2.838941728,196.7179487,8.06974359,0.002828248,251.0512821,233.3333333,263.8555667,39.5,61.333335,,,,,73,76.833335,68.07347121,80.23076923,195.5384615,282.2307692,1.153846154,347.2029923,355.025641,341.7692308,345.2564103,0.153846154,1.888889,2.333333333,1.333333333,2,0.7812639,0.40890735,Cross Timbers,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,0.719632,0.340578,0,5,"W Fk Trinity Rv at Beach St, Ft Worth, TX",32.7517972,-97.2894598,6922.9,TX,Non-ref,1,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,24.2,0,8,2175.8,13.39,14.78,7.71,2.13,0,3.38,292.0291,2.569176,0.14,1.04,32.82,37.87,29.31,12.2493,9.830976757,,,1.170742051,-1.392802765,0,14.81637805
